-1.570796;-382674.111260
-1.439897;-7.595754
-1.308997;-3.732051
-1.178097;-2.414214
-1.047198;-1.732051
-0.916298;-1.303225
-0.785398;-1.000000
-0.654498;-0.767327
-0.523599;-0.577350
-0.392699;-0.414214
-0.261799;-0.267949
-0.130900;-0.131652
0.000000;0.000000
0.130900;0.131652
0.261799;0.267949
0.392699;0.414214
0.523599;0.577350
0.654498;0.767327
0.785398;1.000000
0.916298;1.303225
1.047198;1.732051
1.178097;2.414214
1.308997;3.732051
1.439897;7.595754
